smsid,publicationName,issn,issncut,eissn,scienceMetrixDomain,scienceMetrixField,scienceMetrixSubfield,scienceMatrixSubfieldId
"115222","Emotion","1528-3542","15283542","1931-1516","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"107413","European Journal of Cognitive Psychology","0954-1446","09541446","1464-0635","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"106453","Experimental Aging Research","0361-073X","0361073X","1096-4657","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"106400","Experimental Psychology","1618-3169","16183169","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"142629","Frontiers in Human Neuroscience","1662-5161","16625161","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"100477","Human Brain Mapping","1065-9471","10659471","1097-0193","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"118399","Human Movement Science","0167-9457","01679457","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"102358","International Journal of Psychophysiology","0167-8760","01678760","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"113818","Japanese Journal of Educational Psychology","0021-5015","00215015","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"107551","Japanese Psychological Research","0021-5368","00215368","1468-5884","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"108411","Journal of Clinical and Experimental Neuropsychology","1380-3395","13803395","1744-411X","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"120491","Journal of Cognition & Culture","1567-7095","15677095","1568-5373","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"108268","Journal of Cognitive Neuroscience","0898-929X","0898929X","1530-8898","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"111554","Journal of Consciousness Studies","1355-8250","13558250","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"119787","Journal of Experimental Child Psychology","0022-0965","00220965","1096-0457","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"103721","Journal of Experimental Psychology: Applied","1076-898X","1076898X","1939-2192","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"101919","Journal of Experimental Psychology: General","0096-3445","00963445","1939-2222","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"104748","Journal of Experimental Psychology: Human Perception and Performance","0096-1523","00961523","1939-1277","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"106087","Journal of Experimental Psychology: Learning, Memory, and Cognition","0278-7393","02787393","1939-1285","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"119373","Journal of Mathematical Psychology","0022-2496","00222496","1096-0880","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"111444","Journal of Memory and Language","0749-596X","0749596X","1096-0821","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"106750","Journal of Mind and Behavior","0271-0137","02710137","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"103408","Journal of motor behavior","0022-2895","00222895","1940-1027","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"119180","Journal of Neurolinguistics","0911-6044","09116044","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"104705","Journal of Neuropsychology","1748-6645","17486645","1748-6653","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"123977","Journal of Neurotherapy","1087-4208","10874208","1530-017X","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"119512","Journal of Psycholinguistic Research","0090-6905","00906905","1573-6555","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"104769","Journal of Psychophysiology","0269-8803","02698803","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"101855","Journal of the International Neuropsychological Society : JINS","1355-6177","13556177","1469-7661","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"115590","Journal of vision","","","1534-7362","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"132013","Judgment and decision making","","","1930-2975","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"112317","Language and Cognitive Processes","0169-0965","01690965","1464-0732","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"119898","L'annee psychologique","0003-5033","00035033","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"100004","Laterality","1357-650X","1357650X","1464-0678","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"104717","Linguistics & Language Compass","","","1749-818X","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"119884","Memory","0965-8211","09658211","1464-0686","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"111162","Memory & Cognition","0090-502X","0090502X","1532-5946","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"107627","Mind & Language","0268-1064","02681064","1468-0017","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"119023","Minds and Machines","0924-6495","09246495","1572-8641","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"114155","Motor control","1087-1640","10871640","1543-2696","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"105251","Music Perception","0730-7829","07307829","1533-8312","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"117165","Musicae scientiae : the journal of the European Society for the Cognitive Sciences of Music","1029-8649","10298649","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"114499","Neurocase","1355-4794","13554794","1465-3656","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"103316","Neuropsychologia","0028-3932","00283932","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"116699","Neuropsychology","0894-4105","08944105","1931-1559","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"108238","Neuropsychology Review","1040-7308","10407308","1573-6660","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"120040","Nonlinear dynamics, psychology, and life sciences","1090-0578","10900578","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"115095","Perception","0301-0066","03010066","1468-4233","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"102515","Perception & psychophysics","0031-5117","00315117","1532-5962","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"111141","Phenomenology and the Cognitive Sciences","1568-7759","15687759","1572-8676","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"139583","Philosophical Explorations","1386-9795","13869795","1741-5918","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"104743","Philosophical Psychology","0951-5089","09515089","1465-394X","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"116650","Pragmatics & Cognition","0929-0907","09290907","1569-9943","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"101056","Psicologica","0211-2159","02112159","1576-8597","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"115453","Psychologia","0033-2852","00332852","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"102480","Psychologica Belgica","0033-2879","00332879","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"112264","Psychological Research","0340-0727","03400727","1430-2772","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"116234","Psychological Review","0033-295X","0033295X","1939-1471","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"102925","Psychological Science","0956-7976","09567976","1467-9280","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"106927","Psychologie Francaise","0033-2984","00332984","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"108981","Psychology and Aging","0882-7974","08827974","1939-1498","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"113652","Psychology of Learning and Motivation - Advances in Research and Theory","0079-7421","00797421","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"120606","Psychology of Music","0305-7356","03057356","1741-3087","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"116392","Psychonomic Bulletin and Review","1069-9384","10699384","1531-5320","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"113954","Psychophysiology","0048-5772","00485772","1469-8986","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"103432","Psycoloquy","1055-0143","10550143","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"109699","Quarterly Journal of Experimental Psychology","1747-0218","17470218","1747-0226","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"109498","Revue de Neuropsychologie","1155-4452","11554452","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"114658","Scandinavian Journal of Psychology","0036-5564","00365564","1467-9450","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"116917","Shinrigaku kenkyu : The Japanese journal of psychology","0021-5236","00215236","","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"100849","Social Cognitive and Affective Neuroscience","1749-5024","17495024","1749-5016","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"109319","Social Neuroscience","1747-0919","17470919","1747-0927","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
"110357","Spatial Vision","0169-1015","01691015","1568-5683","Health Sciences","Psychology & Cognitive Sciences","Experimental Psychology","132"
